Accession,Release_Date,Isolate,Genotype,Geo_Location,Country,USA,Collection_Date,GenBank_Title
OL332114,2022-09-07T00:00:00Z,S117_20041118_NF_A06,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_A06 polyprotein gene, partial cds"
OL332115,2022-09-07T00:00:00Z,S117_20041118_NF_A07,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_A07 polyprotein gene, partial cds"
OL332116,2022-09-07T00:00:00Z,S117_20041118_NF_A08,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_A08 polyprotein gene, partial cds"
OL332117,2022-09-07T00:00:00Z,S117_20041118_NF_A09,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_A09 polyprotein gene, partial cds"
OL332118,2022-09-07T00:00:00Z,S117_20041118_NF_A10,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_A10 polyprotein gene, partial cds"
OL332119,2022-09-07T00:00:00Z,S117_20041118_NF_B02,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_B02 polyprotein gene, partial cds"
OL332120,2022-09-07T00:00:00Z,S117_20041118_NF_B03,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_B03 polyprotein gene, partial cds"
OL332121,2022-09-07T00:00:00Z,S117_20041118_NF_B04,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_B04 polyprotein gene, partial cds"
OL332122,2022-09-07T00:00:00Z,S117_20041118_NF_B05,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_B05 polyprotein gene, partial cds"
OL332123,2022-09-07T00:00:00Z,S117_20041118_NF_B06,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_B06 polyprotein gene, partial cds"
OL332124,2022-09-07T00:00:00Z,S117_20041118_NF_B09,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_B09 polyprotein gene, partial cds"
OL332125,2022-09-07T00:00:00Z,S117_20041118_NF_B10,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_B10 polyprotein gene, partial cds"
OL332126,2022-09-07T00:00:00Z,S117_20041118_NF_B11,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_B11 polyprotein gene, partial cds"
OL332127,2022-09-07T00:00:00Z,S117_20041118_NF_B12,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_B12 polyprotein gene, partial cds"
OL332128,2022-09-07T00:00:00Z,S117_20041118_NF_B13,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_B13 polyprotein gene, partial cds"
OL332129,2022-09-07T00:00:00Z,S117_20041118_NF_B14,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_B14 polyprotein gene, partial cds"
OL332130,2022-09-07T00:00:00Z,S117_20041118_NF_T01,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_T01 polyprotein gene, partial cds"
OL332131,2022-09-07T00:00:00Z,S117_20041118_NF_T03,,USA,USA,,2004-11-18,"Hepacivirus C isolate S117_20041118_NF_T03 polyprotein gene, partial cds"
OL332132,2022-09-07T00:00:00Z,S117_20050210_NF_A01,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_A01 polyprotein gene, partial cds"
OL332133,2022-09-07T00:00:00Z,S117_20050210_NF_A02,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_A02 polyprotein gene, partial cds"
OL332134,2022-09-07T00:00:00Z,S117_20050210_NF_A03,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_A03 polyprotein gene, partial cds"
OL332135,2022-09-07T00:00:00Z,S117_20050210_NF_A05,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_A05 polyprotein gene, partial cds"
OL332136,2022-09-07T00:00:00Z,S117_20050210_NF_A08,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_A08 polyprotein gene, partial cds"
OL332137,2022-09-07T00:00:00Z,S117_20050210_NF_A14,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_A14 polyprotein gene, partial cds"
OL332138,2022-09-07T00:00:00Z,S117_20050210_NF_B01,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_B01 polyprotein gene, partial cds"
OL332139,2022-09-07T00:00:00Z,S117_20050210_NF_B02,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_B02 polyprotein gene, partial cds"
OL332140,2022-09-07T00:00:00Z,S117_20050210_NF_B04,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_B04 polyprotein gene, partial cds"
OL332141,2022-09-07T00:00:00Z,S117_20050210_NF_B05,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_B05 polyprotein gene, partial cds"
OL332142,2022-09-07T00:00:00Z,S117_20050210_NF_B07,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_B07 polyprotein gene, partial cds"
OL332143,2022-09-07T00:00:00Z,S117_20050210_NF_B09,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_B09 polyprotein gene, partial cds"
OL332144,2022-09-07T00:00:00Z,S117_20050210_NF_B12,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_B12 polyprotein gene, partial cds"
OL332145,2022-09-07T00:00:00Z,S117_20050210_NF_B13,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_B13 polyprotein gene, partial cds"
OL332146,2022-09-07T00:00:00Z,S117_20050210_NF_B14,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_B14 polyprotein gene, partial cds"
OL332147,2022-09-07T00:00:00Z,S117_20050210_NF_C01,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_C01 polyprotein gene, partial cds"
OL332148,2022-09-07T00:00:00Z,S117_20050210_NF_C03,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_C03 polyprotein gene, partial cds"
OL332149,2022-09-07T00:00:00Z,S117_20050210_NF_D01,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D01 polyprotein gene, partial cds"
OL332150,2022-09-07T00:00:00Z,S117_20050210_NF_D02,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D02 polyprotein gene, partial cds"
OL332151,2022-09-07T00:00:00Z,S117_20050210_NF_D03,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D03 polyprotein gene, partial cds"
OL332152,2022-09-07T00:00:00Z,S117_20050210_NF_D04,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D04 polyprotein gene, partial cds"
OL332153,2022-09-07T00:00:00Z,S117_20050210_NF_D06,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D06 polyprotein gene, partial cds"
OL332154,2022-09-07T00:00:00Z,S117_20050210_NF_D07,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D07 polyprotein gene, partial cds"
OL332155,2022-09-07T00:00:00Z,S117_20050210_NF_D08,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D08 polyprotein gene, partial cds"
OL332156,2022-09-07T00:00:00Z,S117_20050210_NF_D09,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D09 polyprotein gene, partial cds"
OL332157,2022-09-07T00:00:00Z,S117_20050210_NF_D10,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D10 polyprotein gene, partial cds"
OL332158,2022-09-07T00:00:00Z,S117_20050210_NF_D11,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D11 polyprotein gene, partial cds"
OL332159,2022-09-07T00:00:00Z,S117_20050210_NF_D12,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D12 polyprotein gene, partial cds"
OL332160,2022-09-07T00:00:00Z,S117_20050210_NF_D13,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D13 polyprotein gene, partial cds"
OL332161,2022-09-07T00:00:00Z,S117_20050210_NF_D14,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D14 polyprotein gene, partial cds"
OL332162,2022-09-07T00:00:00Z,S117_20050210_NF_D16,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D16 polyprotein gene, partial cds"
OL332163,2022-09-07T00:00:00Z,S117_20050210_NF_D17,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D17 polyprotein gene, partial cds"
OL332164,2022-09-07T00:00:00Z,S117_20050210_NF_D18,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D18 polyprotein gene, partial cds"
OL332165,2022-09-07T00:00:00Z,S117_20050210_NF_D19,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D19 polyprotein gene, partial cds"
OL332166,2022-09-07T00:00:00Z,S117_20050210_NF_D20,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D20 polyprotein gene, partial cds"
OL332167,2022-09-07T00:00:00Z,S117_20050210_NF_D23,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_D23 polyprotein gene, partial cds"
OL332168,2022-09-07T00:00:00Z,S117_20050210_NF_T01,,USA,USA,,2005-02-10,"Hepacivirus C isolate S117_20050210_NF_T01 polyprotein gene, partial cds"
OL332169,2022-09-07T00:00:00Z,S117_20050512_NF_A03,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A03 polyprotein gene, partial cds"
OL332170,2022-09-07T00:00:00Z,S117_20050512_NF_A04,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A04 polyprotein gene, partial cds"
OL332171,2022-09-07T00:00:00Z,S117_20050512_NF_A06,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A06 polyprotein gene, partial cds"
OL332172,2022-09-07T00:00:00Z,S117_20050512_NF_A07,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A07 polyprotein gene, partial cds"
OL332173,2022-09-07T00:00:00Z,S117_20050512_NF_A10,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A10 polyprotein gene, partial cds"
OL332174,2022-09-07T00:00:00Z,S117_20050512_NF_A12,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A12 polyprotein gene, partial cds"
OL332175,2022-09-07T00:00:00Z,S117_20050512_NF_A13,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A13 polyprotein gene, partial cds"
OL332176,2022-09-07T00:00:00Z,S117_20050512_NF_A14,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A14 polyprotein gene, partial cds"
OL332177,2022-09-07T00:00:00Z,S117_20050512_NF_A15,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A15 polyprotein gene, partial cds"
OL332178,2022-09-07T00:00:00Z,S117_20050512_NF_A16,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A16 polyprotein gene, partial cds"
OL332179,2022-09-07T00:00:00Z,S117_20050512_NF_A17,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A17 polyprotein gene, partial cds"
OL332180,2022-09-07T00:00:00Z,S117_20050512_NF_A18,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A18 polyprotein gene, partial cds"
OL332181,2022-09-07T00:00:00Z,S117_20050512_NF_A20,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A20 polyprotein gene, partial cds"
OL332182,2022-09-07T00:00:00Z,S117_20050512_NF_A22,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A22 polyprotein gene, partial cds"
OL332183,2022-09-07T00:00:00Z,S117_20050512_NF_A23,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A23 polyprotein gene, partial cds"
OL332184,2022-09-07T00:00:00Z,S117_20050512_NF_A24,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A24 polyprotein gene, partial cds"
OL332185,2022-09-07T00:00:00Z,S117_20050512_NF_A26,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A26 polyprotein gene, partial cds"
OL332186,2022-09-07T00:00:00Z,S117_20050512_NF_A27,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_A27 polyprotein gene, partial cds"
OL332187,2022-09-07T00:00:00Z,S117_20050512_NF_B04,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B04 polyprotein gene, partial cds"
OL332188,2022-09-07T00:00:00Z,S117_20050512_NF_B05,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B05 polyprotein gene, partial cds"
OL332189,2022-09-07T00:00:00Z,S117_20050512_NF_B06,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B06 polyprotein gene, partial cds"
OL332190,2022-09-07T00:00:00Z,S117_20050512_NF_B08,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B08 polyprotein gene, partial cds"
OL332191,2022-09-07T00:00:00Z,S117_20050512_NF_B09,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B09 polyprotein gene, partial cds"
OL332192,2022-09-07T00:00:00Z,S117_20050512_NF_B10,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B10 polyprotein gene, partial cds"
OL332193,2022-09-07T00:00:00Z,S117_20050512_NF_B11,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B11 polyprotein gene, partial cds"
OL332194,2022-09-07T00:00:00Z,S117_20050512_NF_B12,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B12 polyprotein gene, partial cds"
OL332195,2022-09-07T00:00:00Z,S117_20050512_NF_B13,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B13 polyprotein gene, partial cds"
OL332196,2022-09-07T00:00:00Z,S117_20050512_NF_B14,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B14 polyprotein gene, partial cds"
OL332197,2022-09-07T00:00:00Z,S117_20050512_NF_B15,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B15 polyprotein gene, partial cds"
OL332198,2022-09-07T00:00:00Z,S117_20050512_NF_B17,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B17 polyprotein gene, partial cds"
OL332199,2022-09-07T00:00:00Z,S117_20050512_NF_B22,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B22 polyprotein gene, partial cds"
OL332200,2022-09-07T00:00:00Z,S117_20050512_NF_B23,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_B23 polyprotein gene, partial cds"
OL332201,2022-09-07T00:00:00Z,S117_20050512_NF_T03,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_T03 polyprotein gene, partial cds"
OL332202,2022-09-07T00:00:00Z,S117_20050512_NF_T06,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_T06 polyprotein gene, partial cds"
OL332203,2022-09-07T00:00:00Z,S117_20050512_NF_T07,,USA,USA,,2005-05-12,"Hepacivirus C isolate S117_20050512_NF_T07 polyprotein gene, partial cds"
MW715685,2022-07-12T00:00:00Z,P176_140116,,United Kingdom,United Kingdom,,2016-01-14,"Hepacivirus C isolate P176_140116 polyprotein (POLY) gene, partial cds; and protein F (POLY) gene, complete cds"
MW715686,2022-07-12T00:00:00Z,G16_020415,,United Kingdom,United Kingdom,,2015-04-02,"Hepacivirus C isolate G16_020415 polyprotein (POLY) gene, partial cds; and protein F (POLY) gene, complete cds"
MW715687,2022-07-12T00:00:00Z,G42_250417,,United Kingdom,United Kingdom,,2017-04-25,"Hepacivirus C isolate G42_250417 polyprotein (POLY) gene, partial cds; and protein F (POLY) gene, complete cds"
MW715688,2022-07-12T00:00:00Z,G47_040518,,United Kingdom,United Kingdom,,2018-05-04,"Hepacivirus C isolate G47_040518 polyprotein (POLY) gene, partial cds; and protein F (POLY) gene, complete cds"
MW715689,2022-07-12T00:00:00Z,G48_160518,,United Kingdom,United Kingdom,,2018-05-16,"Hepacivirus C isolate G48_160518 polyprotein (POLY) gene, partial cds; and protein F (POLY) gene, complete cds"
MZ556841,2022-07-01T00:00:00Z,S152_20061020_NF_A02,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A02 polyprotein (POLY) gene, partial cds"
MZ556842,2022-07-01T00:00:00Z,S152_20061020_NF_A03,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A03 polyprotein (POLY) gene, partial cds"
MZ556843,2022-07-01T00:00:00Z,S152_20061020_NF_A04,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A04 polyprotein (POLY) gene, partial cds"
MZ556844,2022-07-01T00:00:00Z,S152_20061020_NF_A06,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A06 polyprotein (POLY) gene, partial cds"
MZ556845,2022-07-01T00:00:00Z,S152_20061020_NF_A07,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A07 polyprotein (POLY) gene, partial cds"
MZ556846,2022-07-01T00:00:00Z,S152_20061020_NF_A08,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A08 polyprotein (POLY) gene, partial cds"
MZ556847,2022-07-01T00:00:00Z,S152_20061020_NF_A09,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A09 polyprotein (POLY) gene, partial cds"
MZ556848,2022-07-01T00:00:00Z,S152_20061020_NF_A10,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A10 polyprotein (POLY) gene, partial cds"
MZ556849,2022-07-01T00:00:00Z,S152_20061020_NF_A13,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A13 polyprotein (POLY) gene, partial cds"
MZ556850,2022-07-01T00:00:00Z,S152_20061020_NF_A15,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A15 polyprotein (POLY) gene, partial cds"
MZ556851,2022-07-01T00:00:00Z,S152_20061020_NF_A16,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A16 polyprotein (POLY) gene, partial cds"
MZ556852,2022-07-01T00:00:00Z,S152_20061020_NF_A17,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A17 polyprotein (POLY) gene, partial cds"
MZ556853,2022-07-01T00:00:00Z,S152_20061020_NF_A18,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A18 polyprotein (POLY) gene, partial cds"
MZ556854,2022-07-01T00:00:00Z,S152_20061020_NF_A21,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A21 polyprotein (POLY) gene, partial cds"
MZ556855,2022-07-01T00:00:00Z,S152_20061020_NF_A23,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A23 polyprotein (POLY) gene, partial cds"
MZ556856,2022-07-01T00:00:00Z,S152_20061020_NF_A24,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_A24 polyprotein (POLY) gene, partial cds"
MZ556857,2022-07-01T00:00:00Z,S152_20061020_NF_B01,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B01 polyprotein (POLY) gene, partial cds"
MZ556858,2022-07-01T00:00:00Z,S152_20061020_NF_B02,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B02 polyprotein (POLY) gene, partial cds"
MZ556859,2022-07-01T00:00:00Z,S152_20061020_NF_B03,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B03 polyprotein (POLY) gene, partial cds"
MZ556860,2022-07-01T00:00:00Z,S152_20061020_NF_B05,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B05 polyprotein (POLY) gene, partial cds"
MZ556861,2022-07-01T00:00:00Z,S152_20061020_NF_B07,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B07 polyprotein (POLY) gene, partial cds"
MZ556862,2022-07-01T00:00:00Z,S152_20061020_NF_B13,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B13 polyprotein (POLY) gene, partial cds"
MZ556863,2022-07-01T00:00:00Z,S152_20061020_NF_B15,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B15 polyprotein (POLY) gene, partial cds"
MZ556864,2022-07-01T00:00:00Z,S152_20061020_NF_B16,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B16 polyprotein (POLY) gene, partial cds"
MZ556865,2022-07-01T00:00:00Z,S152_20061020_NF_B17,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B17 polyprotein (POLY) gene, partial cds"
MZ556866,2022-07-01T00:00:00Z,S152_20061020_NF_B20,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B20 polyprotein (POLY) gene, partial cds"
MZ556867,2022-07-01T00:00:00Z,S152_20061020_NF_B21,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B21 polyprotein (POLY) gene, partial cds"
MZ556868,2022-07-01T00:00:00Z,S152_20061020_NF_B25,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B25 polyprotein (POLY) gene, partial cds"
MZ556869,2022-07-01T00:00:00Z,S152_20061020_NF_B26,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B26 polyprotein (POLY) gene, partial cds"
MZ556870,2022-07-01T00:00:00Z,S152_20061020_NF_B28,,USA,USA,,2006-10-20,"Hepacivirus C isolate S152_20061020_NF_B28 polyprotein (POLY) gene, partial cds"
MZ556871,2022-07-01T00:00:00Z,S152_20061120_NF_A05,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_A05 polyprotein (POLY) gene, partial cds"
MZ556872,2022-07-01T00:00:00Z,S152_20061120_NF_A08,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_A08 polyprotein (POLY) gene, partial cds"
MZ556873,2022-07-01T00:00:00Z,S152_20061120_NF_A09,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_A09 polyprotein (POLY) gene, partial cds"
MZ556874,2022-07-01T00:00:00Z,S152_20061120_NF_A10,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_A10 polyprotein (POLY) gene, partial cds"
MZ556875,2022-07-01T00:00:00Z,S152_20061120_NF_A15,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_A15 polyprotein (POLY) gene, partial cds"
MZ556876,2022-07-01T00:00:00Z,S152_20061120_NF_A16,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_A16 polyprotein (POLY) gene, partial cds"
MZ556877,2022-07-01T00:00:00Z,S152_20061120_NF_B02,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B02 polyprotein (POLY) gene, partial cds"
MZ556878,2022-07-01T00:00:00Z,S152_20061120_NF_B03,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B03 polyprotein (POLY) gene, partial cds"
MZ556879,2022-07-01T00:00:00Z,S152_20061120_NF_B04,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B04 polyprotein (POLY) gene, partial cds"
MZ556880,2022-07-01T00:00:00Z,S152_20061120_NF_B05,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B05 polyprotein (POLY) gene, partial cds"
MZ556881,2022-07-01T00:00:00Z,S152_20061120_NF_B06,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B06 polyprotein (POLY) gene, partial cds"
MZ556882,2022-07-01T00:00:00Z,S152_20061120_NF_B07,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B07 polyprotein (POLY) gene, partial cds"
MZ556883,2022-07-01T00:00:00Z,S152_20061120_NF_B08,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B08 polyprotein (POLY) gene, partial cds"
MZ556884,2022-07-01T00:00:00Z,S152_20061120_NF_B09,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B09 polyprotein (POLY) gene, partial cds"
MZ556885,2022-07-01T00:00:00Z,S152_20061120_NF_B10,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B10 polyprotein (POLY) gene, partial cds"
MZ556886,2022-07-01T00:00:00Z,S152_20061120_NF_B13,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B13 polyprotein (POLY) gene, partial cds"
MZ556887,2022-07-01T00:00:00Z,S152_20061120_NF_B14,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B14 polyprotein (POLY) gene, partial cds"
MZ556888,2022-07-01T00:00:00Z,S152_20061120_NF_B19,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B19 polyprotein (POLY) gene, partial cds"
MZ556889,2022-07-01T00:00:00Z,S152_20061120_NF_B21,,USA,USA,,2006-11-20,"Hepacivirus C isolate S152_20061120_NF_B21 polyprotein (POLY) gene, partial cds"
