strain	Accession	source	country	division	location	date	original_annotated_subtype	original_annotated_genotype	clade_membership
1A_HCV-1A/US/BID-V54/2004	EU155239	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V68/2004	EU155240	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V71/2002	EU155241	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V73/2004	EU155242	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V86/2005	EU155243	ncbi	USA	 Tennessee	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V90/2005	EU155244	ncbi	USA	 Tennessee	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V91/2003	EU155245	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V93/2003	EU155246	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V336/2006	EU155248	ncbi	USA	?	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V359/2006	EU155251	ncbi	USA	?	?	2006-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V363/2006	EU155253	ncbi	USA	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V366/2006	EU155255	ncbi	USA	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V369/2006	EU155257	ncbi	USA	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V371/2006	EU155258	ncbi	USA	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V379/2005	EU155261	ncbi	USA	 Massachusetts	?	2005-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V381/2001	EU155262	ncbi	USA	 Massachusetts	?	2001-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V384/2005	EU155263	ncbi	USA	 Massachusetts	?	2005-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V385/2006	EU155264	ncbi	USA	 Massachusetts	?	2006-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V388/2005	EU155265	ncbi	USA	 Massachusetts	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V390/2006	EU155266	ncbi	USA	 Massachusetts	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V398/2006	EU155269	ncbi	USA	 Massachusetts	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V404/2006	EU155272	ncbi	USA	 Massachusetts	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V406/2006	EU155273	ncbi	USA	 Massachusetts	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V409/2006	EU155275	ncbi	USA	 Massachusetts	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V432/2002	EU155276	ncbi	USA	 Massachusetts	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V434/2003	EU155277	ncbi	USA	 Massachusetts	?	2003-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V441/2001	EU155279	ncbi	USA	 Massachusetts	?	2001-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V442/2001	EU155280	ncbi	USA	 Massachusetts	?	2001-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V512/2005	EU155281	ncbi	USA	?	?	2005-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V317/2001	EU155284	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V318/2001	EU155285	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V319/2001	EU155286	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V320/2001	EU155287	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V322/2002	EU155288	ncbi	USA	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V323/2001	EU155289	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V325/2001	EU155290	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V326/2002	EU155291	ncbi	USA	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V327/2001	EU155292	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V328/2001	EU155293	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V329/2002	EU155294	ncbi	USA	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V331/2002	EU155295	ncbi	USA	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V332/2002	EU155296	ncbi	USA	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V333/2002	EU155297	ncbi	USA	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V334/2002	EU155298	ncbi	USA	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V335/2003	EU155299	ncbi	USA	?	?	2003-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V341/2003	EU155300	ncbi	USA	?	?	2003-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V344/2001	EU155301	ncbi	USA	?	?	2001-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V345/2001	EU155302	ncbi	USA	?	?	2001-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V346/2001	EU155303	ncbi	USA	?	?	2001-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V347/2003	EU155304	ncbi	USA	?	?	2003-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V350/2002	EU155305	ncbi	USA	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V352/2002	EU155306	ncbi	USA	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V353/2002	EU155307	ncbi	USA	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V354/2003	EU155308	ncbi	USA	?	?	2003-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V356/2003	EU155309	ncbi	USA	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V357/2004	EU155310	ncbi	USA	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V411/2003	EU155311	ncbi	USA	 New York	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V412/2000	EU155312	ncbi	USA	 New York	?	2000-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V413/2003	EU155313	ncbi	USA	 New York	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V414/2004	EU155314	ncbi	USA	 New York	?	2004-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V416/2001	EU155315	ncbi	USA	 New York	?	2001-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V419/2002	EU155316	ncbi	USA	 New York	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V420/2002	EU155317	ncbi	USA	 New York	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V421/2005	EU155318	ncbi	USA	 New York	?	2005-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V424/2002	EU155319	ncbi	USA	 New York	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V425/2001	EU155320	ncbi	USA	 New York	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V426/2001	EU155321	ncbi	USA	 New York	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V428/2001	EU155322	ncbi	USA	 New York	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V429/2002	EU155323	ncbi	USA	 New York	?	2002-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V121/1992	EU155324	ncbi	USA	?	?	1992-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V122/1991	EU155325	ncbi	USA	?	?	1991-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V124/1992	EU155326	ncbi	USA	?	?	1992-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V125/1992	EU155327	ncbi	USA	?	?	1992-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V127/1992	EU155328	ncbi	USA	?	?	1992-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V128/1992	EU155329	ncbi	USA	?	?	1992-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V130/1994	EU155330	ncbi	USA	?	?	1994-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V131/1990	EU155331	ncbi	USA	?	?	1990-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V132/1996	EU155332	ncbi	USA	?	?	1996-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V133/1989	EU155333	ncbi	USA	?	?	1989-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V134/1990	EU155334	ncbi	USA	?	?	1990-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V136/1992	EU155335	ncbi	USA	?	?	1992-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V139/1992	EU155336	ncbi	USA	?	?	1992-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V141/1990	EU155337	ncbi	USA	?	?	1990-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V169/1996	EU155338	ncbi	USA	?	?	1996-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V172/1990	EU155339	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V185/1991	EU155340	ncbi	USA	?	?	1991-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V192/1992	EU155341	ncbi	USA	?	?	1992-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V197/1989	EU155342	ncbi	USA	?	?	1989-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V214/1996	EU155343	ncbi	USA	?	?	1996-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V216/1990	EU155344	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V221/2002	EU155345	ncbi	Switzerland	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V236/2005	EU155346	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V239/2005	EU155347	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V240/2005	EU155348	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V246/2005	EU155349	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V256/2003	EU155350	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V257/2003	EU155351	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V262/2004	EU155352	ncbi	Switzerland	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V267/2005	EU155353	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V269/2005	EU155354	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V270/2006	EU155355	ncbi	Switzerland	?	?	2006-XX-XX	1a	1	1
1B_HCV-1B/CH/BID-V273/2003	EU155356	ncbi	Switzerland	?	?	2003-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V275/2003	EU155357	ncbi	Switzerland	?	?	2003-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V276/2004	EU155358	ncbi	Switzerland	?	?	2004-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V277/2002	EU155359	ncbi	Switzerland	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V278/2003	EU155360	ncbi	Switzerland	?	?	2003-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V281/2004	EU155361	ncbi	Switzerland	?	?	2004-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V282/2004	EU155362	ncbi	Switzerland	?	?	2004-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V285/2005	EU155363	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V288/2006	EU155364	ncbi	Switzerland	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V289/2006	EU155365	ncbi	Switzerland	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V294/2002	EU155366	ncbi	Switzerland	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V295/2002	EU155367	ncbi	Switzerland	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V296/2001	EU155368	ncbi	Switzerland	?	?	2001-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V297/2002	EU155369	ncbi	Switzerland	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V300/2005	EU155370	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V301/2005	EU155371	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V306/2004	EU155372	ncbi	Switzerland	?	?	2004-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V307/2005	EU155373	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V308/2005	EU155374	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V309/2006	EU155375	ncbi	Switzerland	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V311/2006	EU155376	ncbi	Switzerland	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V313/2006	EU155377	ncbi	Switzerland	?	?	2006-XX-XX	1b	1	1
1A_HCV-1A/DE/BID-V26/2003	EU155378	ncbi	Germany	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V29/2003	EU155379	ncbi	Germany	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V35/2004	EU155380	ncbi	Germany	?	?	2004-XX-XX	1a	1	1
1B_HCV-1B/DE/BID-V502/2004	EU155381	ncbi	Germany	?	?	2004-XX-XX	1b	1	1
1B_HCV-1B/DE/BID-V504/2003	EU155382	ncbi	Germany	?	?	2003-XX-XX	1b	1	1
